0.00625,8.00477219805145e-05,1.81898940354586e-22
0.0125,0.000327640388298631,1.86264514923096e-19
0.01875,0.000753415343974906,1.0740950528998e-17
0.025,0.00136730515151978,1.90734863281257e-16
0.03125,0.00217855151367985,1.77635683940074e-15
0.0375,0.00319571925993025,1.09987333417094e-14
0.04375,0.00442671038953141,5.13819484697857e-14
0.05,0.0058787781640625,1.95312500003614e-13
0.05625,0.00755854124243781,6.34242387820444e-13
0.0625,0.00947199785150588,1.81898940379318e-12
0.06875,0.0116245399854254,4.71799005195087e-12
0.075,0.0140209676271057,1.12627029496852e-11
0.08125,0.0166655029850934,2.50763136216098e-11
0.0875,0.0195618047393805,5.26151153764234e-11
0.09375,0.0227129822897041,1.04892095538775e-10
0.1,0.02612161,2.0000000179e-10
0.10625,0.0297897414327681,3.66707159875187e-10
0.1125,0.0337189235672003,6.49464221626047e-10
0.11875,0.0379102109950159,1.11523450137642e-09
0.125,0.0423641800880432,1.86264526979425e-09
0.13125,0.0470809431316804,3.03405297753146e-09
0.1375,0.0520601624184615,4.83122253787398e-09
0.14375,0.0573010642960481,7.53544016929586e-09
0.15,0.0628024531640625,1.15330115478735e-08
0.15625,0.0685627254142674,1.73472428095589e-08
0.1625,0.0745798833086974,2.56781619388417e-08
0.16875,0.0808515487904366,3.74514129514775e-08
0.175,0.0873749772218323,5.38779456965194e-08
0.18125,0.0941470710450281,7.65263307437613e-08
0.1875,0.101164393359795,1.07409752370649e-07
0.19375,0.108423181413733,1.49089973810809e-07
0.2,0.11591936,2.04800828379936e-07
0.20625,0.123648554757847,2.78594068575213e-07
0.2125,0.131606105371285,3.75510703494105e-07
0.21875,0.139787078661357,5.01781273706116e-07
0.225,0.148186281567535,6.65058852839961e-07
0.23125,0.156798274013897,8.74688927464277e-07
0.2375,0.165617381655789,1.14202069224142e-06
0.24375,0.174637708502815,1.48076470678631e-06
0.25,0.183853149414062,1.90740229521185e-06
0.25625,0.193257402461573,2.44165253013433e-06
0.2625,0.202843981158162,3.10700313121183e-06
0.26875,0.212606226545791,3.93131212550505e-06
0.275,0.222537319140778,4.94748766466577e-06
0.28125,0.232630290732232,6.19425397395937e-06
0.2875,0.242878036030198,7.7170120224455e-06
0.29375,0.253273324160078,9.56880415458797e-06
0.3,0.26380881,1.18113926137895e-05
0.30625,0.274477045357892,1.45164626208849e-05
0.3125,0.285270489985123,1.77669614489594e-05
0.31875,0.296181522423655,2.16585857639922e-05
0.325,0.307202450683746,2.63014303833487e-05
0.33125,0.318325522749351,3.18218125463381e-05
0.3375,0.329542936908436,3.83642867989614e-05
0.34375,0.340846851905553,4.60938666755173e-05
0.35,0.352229396914062,5.5198470520843e-05
0.35625,0.363682681325547,6.58916100476592e-05
0.3625,0.375198804354001,7.84153415740824e-05
0.36875,0.386769864452508,9.3043501348568e-05
0.375,0.398387968540192,0.000110085247956633
0.38125,0.410045241037335,0.000129888936530797
0.3875,0.421733832706643,0.000152846351369286
0.39375,0.43344592929873,0.00017939732562947
0.4,0.44517376,0.000210034779020555
0.40625,0.456909605681176,0.000245310206901243
0.4125,0.468645806944848,0.000285839656919752
0.41875,0.48037477197048,0.000332310232346929
0.425,0.492088984155426,0.000385487164583795
0.43125,0.503781009550595,0.000446221501012758
0.4375,0.51544350408949,0.000515458458452575
0.44375,0.527069220609457,0.000594246497023223
0.45,0.538651015664063,0.000683747174287908
0.45625,0.550181856125604,0.00078524584518514
0.4625,0.561654825576878,0.000900163279575128
0.46875,0.573063130491391,0.00103006827629752
0.475,0.584400106201324,0.00117669136058639
